iex(1)> RingLogger.attach
:ok
iex(2)> RingLogger.next

00:00:04.141 [info]  Booting Linux on physical CPU 0x0
08:37:45.950 [debug] Nov  2 08:37:45 pppd[248]: rcvd [LCP ProtRej id=0x8 80 fd 01 02 00 0f 1a 04 78 00 18 04 78 00 15 03 2f]

08:37:45.950 [debug] Nov  2 08:37:45 pppd[248]: Protocol-Reject for 'Compression Control Protocol' (0x80fd) received

08:37:45.966 [debug] Nov  2 08:37:45 pppd[248]: rcvd [IPCP ConfReq id=0x2]

08:37:45.966 [debug] Nov  2 08:37:45 pppd[248]: sent [IPCP ConfNak id=0x2 <addr 0.0.0.0>]

08:37:45.967 [debug] Nov  2 08:37:45 pppd[248]: rcvd [IPCP ConfRej id=0x4 <compress VJ 0f 01>]

08:37:45.967 [debug] Nov  2 08:37:45 pppd[248]: sent [IPCP ConfReq id=0x5 <addr 0.0.0.0> <ms-dns1 0.0.0.0> <ms-dns2 0.0.0.0>]

08:37:45.967 [debug] Nov  2 08:37:45 pppd[248]: rcvd [IPCP ConfReq id=0x3]

08:37:45.967 [debug] Nov  2 08:37:45 pppd[248]: sent [IPCP ConfAck id=0x3]

08:37:45.967 [debug] Nov  2 08:37:45 pppd[248]: rcvd [IPCP ConfNak id=0x5 <addr 100.85.118.2> <ms-dns1 8.8.8.8> <ms-dns2 8.8.4.4>]

08:37:45.968 [debug] Nov  2 08:37:45 pppd[248]: sent [IPCP ConfReq id=0x6 <addr 100.85.118.2> <ms-dns1 8.8.8.8> <ms-dns2 8.8.4.4>]

08:37:45.968 [debug] Nov  2 08:37:45 pppd[248]: rcvd [IPCP ConfAck id=0x6 <addr 100.85.118.2> <ms-dns1 8.8.8.8> <ms-dns2 8.8.4.4>]

08:37:45.968 [warn]  Nov  2 08:37:45 pppd[248]: Could not determine remote IP address: defaulting to 10.64.64.64

08:37:45.970 [debug] Nov  2 08:37:45 pppd[248]: Script /etc/ppp/ip-pre-up started (pid 311)

08:37:45.973 [debug] pppd.ip_pre_up(ppp0): %{DEVICE: "/dev/ttyUSB3", DNS1: "8.8.8.8", DNS2: "8.8.4.4", IFNAME: "ppp0", IPLOCAL: "100.85.118.2", IPREMOTE: "10.64.64.64", ORIG_UID: "0", PPPD_PID: "248", PPPLOGNAME: "root", SPEED: "9600", USEPEERDNS: "1"}

08:37:45.973 [debug] Nov  2 08:37:45 pppd[248]: Script /etc/ppp/ip-pre-up finished (pid 311), status = 0x0

08:37:45.974 [info]  Nov  2 08:37:45 pppd[248]: local  IP address 100.85.118.2

08:37:45.974 [info]  Nov  2 08:37:45 pppd[248]: remote IP address 10.64.64.64

08:37:45.974 [info]  Nov  2 08:37:45 pppd[248]: primary   DNS address 8.8.8.8

08:37:45.974 [info]  Nov  2 08:37:45 pppd[248]: secondary DNS address 8.8.4.4

08:37:45.975 [debug] Nov  2 08:37:45 pppd[248]: Script /etc/ppp/ip-up started (pid 312)

08:37:45.979 [debug] pppd.ip_up(ppp0): %{DEVICE: "/dev/ttyUSB3", DNS1: "8.8.8.8", DNS2: "8.8.4.4", IFNAME: "ppp0", IPLOCAL: "100.85.118.2", IPREMOTE: "10.64.64.64", ORIG_UID: "0", PPPD_PID: "248", PPPLOGNAME: "root", SPEED: "9600", USEPEERDNS: "1"}

08:37:45.979 [info]  RouteManager: set_route ppp0 -> :internet

08:37:45.979 [debug] Nov  2 08:37:45 pppd[248]: Script /etc/ppp/ip-up finished (pid 312), status = 0x0

08:38:06.024 [warn]  Send "AT+QSPN" failed: {:error, "ERROR"}. Ignoring...
iex(3)>
nil

08:38:18.727 [debug] Nov  2 08:38:18 pppd[248]: rcvd [LCP TermReq id=0x9]

08:38:18.728 [info]  Nov  2 08:38:18 pppd[248]: LCP terminated by peer

08:38:18.728 [info]  Nov  2 08:38:18 pppd[248]: Connect time 0.6 minutes.

08:38:18.728 [info]  Nov  2 08:38:18 pppd[248]: Sent 0 bytes, received 0 bytes.

08:38:18.730 [debug] Nov  2 08:38:18 pppd[248]: Script /etc/ppp/ip-down started (pid 319)

08:38:18.731 [debug] Nov  2 08:38:18 pppd[248]: sent [LCP TermAck id=0x9]

08:38:18.733 [debug] Nov  2 08:38:18 pppd[248]: Script /etc/ppp/ip-down finished (pid 319), status = 0x0

08:38:18.734 [debug] pppd.ip_down(ppp0): %{BYTES_RCVD: "0", BYTES_SENT: "0", CONNECT_TIME: "33", DEVICE: "/dev/ttyUSB3", DNS1: "8.8.8.8", DNS2: "8.8.4.4", IFNAME: "ppp0", IPLOCAL: "100.85.118.2", IPREMOTE: "10.64.64.64", ORIG_UID: "0", PPPD_PID: "248", PPPLOGNAME: "root", SPEED: "9600", USEPEERDNS: "1"}

08:38:18.734 [info]  RouteManager: clear_route ppp0

08:38:18.735 [info]  Nov  2 08:38:18 pppd[248]: Modem hangup

08:38:18.735 [info]  Nov  2 08:38:18 pppd[248]: Connection terminated.

08:38:18.775 [warn]  route_manager(clear_a_local_route): ignoring failure "ip: can't find device 'ppp0'\n"

08:38:18.808 [warn]  route_manager(clear_a_local_route): ignoring failure "ip: can't find device 'ppp0'\n"

08:38:18.840 [warn]  route_manager(clear_a_route): ignoring failure "ip: can't find device 'ppp0'\n"

08:38:18.873 [warn]  route_manager(clear_a_route): ignoring failure "ip: can't find device 'ppp0'\n"
iex(4)> ifconfig
lo: flags=[:up, :loopback, :running]
    inet 127.0.0.1  netmask 255.0.0.0
    inet ::1  netmask ffff:ffff:ffff:ffff:ffff:ffff:ffff:ffff
    hwaddr 00:00:00:00:00:00

eth0: flags=[:broadcast, :multicast]
    hwaddr dc:a6:32:c5:b7:87

wwan0: flags=[:broadcast, :multicast]
    hwaddr 76:19:75:3f:58:c5

wlan0: flags=[:up, :broadcast, :running, :multicast]
    inet 192.168.0.120  netmask 255.255.255.0  broadcast 192.168.0.255
    inet fe80::dea6:32ff:fec5:b788  netmask ffff:ffff:ffff:ffff::
    hwaddr dc:a6:32:c5:b7:88

iex(5)> VintageNet.In
Info                    Interface               InterfaceRenamer
InterfacesMonitor       InterfacesSupervisor
iex(5)> VintageNet.Info.info
VintageNet 0.9.2

All interfaces:       ["eth0", "lo", "wlan0", "wwan0"]
Available interfaces: ["wlan0"]

Interface ppp0
  Type: VintageNetMobile
  Present: false
  Configuration:
    %{
      type: VintageNetMobile,
      vintage_net_mobile: %{
        modem: VintageNetMobile.Modem.QuectelBG96,
        scan: [:lte_cat_m1],
        service_providers: [%{apn: "wm"}]
      }
    }

Interface wlan0
  Type: VintageNetWiFi
  Present: true
  State: :configured (0:01:58)
  Connection: :internet (0:01:20)
  Addresses: 192.168.0.120/24, fe80::dea6:32ff:fec5:b788/64
  Configuration:
    %{
      ipv4: %{method: :dhcp},
      type: VintageNetWiFi,
      vintage_net_wifi: %{
        networks: [
          %{key_mgmt: :wpa_psk, psk: "....", ssid: "..."},
          %{key_mgmt: :wpa_psk, psk: "....", ssid: "..."}
        ]
      }
    }

:ok

08:38:50.816 [info]  Nov  2 08:38:50 chat[333]: abort on (BUSY)

08:38:50.817 [info]  Nov  2 08:38:50 chat[333]: abort on (NO CARRIER)

08:38:50.817 [info]  Nov  2 08:38:50 chat[333]: abort on (NO DIALTONE)

08:38:50.817 [info]  Nov  2 08:38:50 chat[333]: abort on (NO DIAL TONE)

08:38:50.817 [info]  Nov  2 08:38:50 chat[333]: abort on (NO ANSWER)

08:38:50.817 [info]  Nov  2 08:38:50 chat[333]: abort on (DELAYED)

08:38:50.817 [info]  Nov  2 08:38:50 chat[333]: timeout set to 10 seconds

08:38:50.817 [info]  Nov  2 08:38:50 chat[333]: report (CONNECT)

08:38:50.817 [info]  Nov  2 08:38:50 chat[333]: send (+++^M)

08:38:50.857 [info]  Nov  2 08:38:50 chat[333]: send (AT^M)

08:38:50.887 [info]  Nov  2 08:38:50 chat[333]: expect (OK)

08:38:50.888 [info]  Nov  2 08:38:50 chat[333]: AT^M^M

08:38:50.888 [info]  Nov  2 08:38:50 chat[333]: OK

08:38:50.888 [info]  Nov  2 08:38:50 chat[333]:  -- got it


08:38:50.889 [info]  Nov  2 08:38:50 chat[333]: send (ATH^M)

08:38:50.929 [info]  Nov  2 08:38:50 chat[333]: expect (OK)

08:38:50.929 [info]  Nov  2 08:38:50 chat[333]: ^M

08:38:50.931 [info]  Nov  2 08:38:50 chat[333]: ATH^M^M

08:38:50.931 [info]  Nov  2 08:38:50 chat[333]: OK

08:38:50.931 [info]  Nov  2 08:38:50 chat[333]:  -- got it


08:38:50.931 [info]  Nov  2 08:38:50 chat[333]: send (ATZ^M)

08:38:50.970 [info]  Nov  2 08:38:50 chat[333]: expect (OK)

08:38:50.970 [info]  Nov  2 08:38:50 chat[333]: ^M

08:38:50.972 [info]  Nov  2 08:38:50 chat[333]: ATZ^M^M

08:38:50.972 [info]  Nov  2 08:38:50 chat[333]: OK

08:38:50.972 [info]  Nov  2 08:38:50 chat[333]:  -- got it


08:38:50.972 [info]  Nov  2 08:38:50 chat[333]: send (ATQ0^M)

08:38:51.022 [info]  Nov  2 08:38:51 chat[333]: expect (OK)

08:38:51.022 [info]  Nov  2 08:38:51 chat[333]: ^M

08:38:51.025 [info]  Nov  2 08:38:51 chat[333]: ATQ0^M^M

08:38:51.025 [info]  Nov  2 08:38:51 chat[333]: OK

08:38:51.025 [info]  Nov  2 08:38:51 chat[333]:  -- got it


08:38:51.025 [info]  Nov  2 08:38:51 chat[333]: send (AT+CGDCONT=1,"IP","wm"^M)

08:38:51.255 [info]  Nov  2 08:38:51 chat[333]: expect (OK)

08:38:51.255 [info]  Nov  2 08:38:51 chat[333]: ^M

08:38:51.273 [info]  Nov  2 08:38:51 chat[333]: AT+CGDCONT=1,"IP","wm"^M^M

08:38:51.273 [info]  Nov  2 08:38:51 chat[333]: OK

08:38:51.274 [info]  Nov  2 08:38:51 chat[333]:  -- got it


08:38:51.274 [info]  Nov  2 08:38:51 chat[333]: send (AT+QCFG="nwscanseq",02^M)

08:38:51.506 [info]  Nov  2 08:38:51 chat[333]: expect (OK)

08:38:51.506 [info]  Nov  2 08:38:51 chat[333]: ^M

08:38:51.512 [info]  Nov  2 08:38:51 chat[333]: AT+QCFG="nwscanseq",02^M^M

08:38:51.512 [info]  Nov  2 08:38:51 chat[333]: OK

08:38:51.512 [info]  Nov  2 08:38:51 chat[333]:  -- got it


08:38:51.515 [info]  Nov  2 08:38:51 chat[333]: send (AT+QCFG="nwscanmode",3^M)

08:38:51.744 [info]  Nov  2 08:38:51 chat[333]: expect (OK)

08:38:51.744 [info]  Nov  2 08:38:51 chat[333]: ^M

08:38:51.747 [info]  Nov  2 08:38:51 chat[333]: AT+QCFG="nwscanmode",3^M^M

08:38:51.747 [info]  Nov  2 08:38:51 chat[333]: OK

08:38:51.747 [info]  Nov  2 08:38:51 chat[333]:  -- got it


08:38:51.747 [info]  Nov  2 08:38:51 chat[333]: send (AT+QCFG="iotopmode",0^M)

08:38:51.967 [info]  Nov  2 08:38:51 chat[333]: expect (OK)

08:38:51.967 [info]  Nov  2 08:38:51 chat[333]: ^M

08:38:51.970 [info]  Nov  2 08:38:51 chat[333]: AT+QCFG="iotopmode",0^M^M

08:38:51.970 [info]  Nov  2 08:38:51 chat[333]: OK

08:38:51.970 [info]  Nov  2 08:38:51 chat[333]:  -- got it


08:38:51.970 [info]  Nov  2 08:38:51 chat[333]: send (ATDT*99***1#^M)

08:38:52.099 [info]  Nov  2 08:38:52 chat[333]: expect (CONNECT)

08:38:52.099 [info]  Nov  2 08:38:52 chat[333]: ^M

08:38:52.102 [info]  Nov  2 08:38:52 chat[333]: ATDT*99***1#^M^M

08:38:52.104 [info]  Nov  2 08:38:52 chat[333]: CONNECT

08:38:52.104 [info]  Nov  2 08:38:52 chat[333]:  -- got it


08:38:52.104 [info]  Nov  2 08:38:52 chat[333]: send (^M)

08:38:52.113 [debug] Nov  2 08:38:52 pppd[248]: Script chat -v -f /tmp/vintage_net/chatscript.ppp0 finished (pid 333), status = 0x0

08:38:52.113 [info]  Nov  2 08:38:52 pppd[248]: Serial connection established.

08:38:52.115 [debug] Nov  2 08:38:52 pppd[248]: using channel 3

08:38:52.115 [info]  Nov  2 08:38:52 pppd[248]: Using interface ppp0

08:38:52.115 [info]  Nov  2 08:38:52 pppd[248]: Connect: ppp0 <--> /dev/ttyUSB3

08:38:53.116 [debug] Nov  2 08:38:53 pppd[248]: sent [LCP ConfReq id=0x3 <asyncmap 0x0> <magic 0xc95ab9fe> <pcomp> <accomp>]

08:38:53.118 [debug] Nov  2 08:38:53 pppd[248]: rcvd [LCP ConfReq id=0xa <asyncmap 0x0> <auth chap MD5> <magic 0xc7a78469> <pcomp> <accomp>]

08:38:53.118 [debug] Nov  2 08:38:53 pppd[248]: No auth is possible

08:38:53.118 [debug] Nov  2 08:38:53 pppd[248]: sent [LCP ConfRej id=0xa <auth chap MD5>]

08:38:53.118 [debug] Nov  2 08:38:53 pppd[248]: rcvd [LCP ConfAck id=0x3 <asyncmap 0x0> <magic 0xc95ab9fe> <pcomp> <accomp>]

08:38:53.119 [debug] Nov  2 08:38:53 pppd[248]: rcvd [LCP ConfReq id=0xb <asyncmap 0x0> <magic 0xc7a78469> <pcomp> <accomp>]

08:38:53.119 [debug] Nov  2 08:38:53 pppd[248]: sent [LCP ConfAck id=0xb <asyncmap 0x0> <magic 0xc7a78469> <pcomp> <accomp>]

08:38:53.119 [debug] Nov  2 08:38:53 pppd[248]: sent [CCP ConfReq id=0x3 <deflate 15> <deflate(old#) 15> <bsd v1 15>]

08:38:53.119 [debug] Nov  2 08:38:53 pppd[248]: sent [IPCP ConfReq id=0x7 <compress VJ 0f 01> <addr 0.0.0.0> <ms-dns1 0.0.0.0> <ms-dns2 0.0.0.0>]

08:38:53.119 [debug] Nov  2 08:38:53 pppd[248]: rcvd [LCP DiscReq id=0xc magic=0xc7a78469]

08:38:53.119 [debug] Nov  2 08:38:53 pppd[248]: rcvd [LCP ProtRej id=0xd 80 fd 01 03 00 0f 1a 04 78 00 18 04 78 00 15 03 2f]

08:38:53.119 [debug] Nov  2 08:38:53 pppd[248]: Protocol-Reject for 'Compression Control Protocol' (0x80fd) received

08:38:53.135 [debug] Nov  2 08:38:53 pppd[248]: rcvd [IPCP ConfReq id=0x4]

08:38:53.135 [debug] Nov  2 08:38:53 pppd[248]: sent [IPCP ConfNak id=0x4 <addr 0.0.0.0>]

08:38:53.135 [debug] Nov  2 08:38:53 pppd[248]: rcvd [IPCP ConfRej id=0x7 <compress VJ 0f 01>]

08:38:53.135 [debug] Nov  2 08:38:53 pppd[248]: sent [IPCP ConfReq id=0x8 <addr 0.0.0.0> <ms-dns1 0.0.0.0> <ms-dns2 0.0.0.0>]

08:38:53.136 [debug] Nov  2 08:38:53 pppd[248]: rcvd [IPCP ConfReq id=0x5]

08:38:53.136 [debug] Nov  2 08:38:53 pppd[248]: sent [IPCP ConfAck id=0x5]

08:38:53.136 [debug] Nov  2 08:38:53 pppd[248]: rcvd [IPCP ConfNak id=0x8 <addr 100.85.118.2> <ms-dns1 8.8.8.8> <ms-dns2 8.8.4.4>]

08:38:53.136 [debug] Nov  2 08:38:53 pppd[248]: sent [IPCP ConfReq id=0x9 <addr 100.85.118.2> <ms-dns1 8.8.8.8> <ms-dns2 8.8.4.4>]

08:38:53.136 [debug] Nov  2 08:38:53 pppd[248]: rcvd [IPCP ConfAck id=0x9 <addr 100.85.118.2> <ms-dns1 8.8.8.8> <ms-dns2 8.8.4.4>]

08:38:53.136 [warn]  Nov  2 08:38:53 pppd[248]: Could not determine remote IP address: defaulting to 10.64.64.64

08:38:53.139 [debug] Nov  2 08:38:53 pppd[248]: Script /etc/ppp/ip-pre-up started (pid 334)

08:38:53.142 [debug] pppd.ip_pre_up(ppp0): %{DEVICE: "/dev/ttyUSB3", DNS1: "8.8.8.8", DNS2: "8.8.4.4", IFNAME: "ppp0", IPLOCAL: "100.85.118.2", IPREMOTE: "10.64.64.64", ORIG_UID: "0", PPPD_PID: "248", PPPLOGNAME: "root", SPEED: "9600", USEPEERDNS: "1"}

08:38:53.143 [debug] Nov  2 08:38:53 pppd[248]: Script /etc/ppp/ip-pre-up finished (pid 334), status = 0x0

08:38:53.143 [info]  Nov  2 08:38:53 pppd[248]: local  IP address 100.85.118.2

08:38:53.143 [info]  Nov  2 08:38:53 pppd[248]: remote IP address 10.64.64.64

08:38:53.143 [info]  Nov  2 08:38:53 pppd[248]: primary   DNS address 8.8.8.8

08:38:53.144 [info]  Nov  2 08:38:53 pppd[248]: secondary DNS address 8.8.4.4

08:38:53.146 [debug] Nov  2 08:38:53 pppd[248]: Script /etc/ppp/ip-up started (pid 335)

08:38:53.148 [debug] pppd.ip_up(ppp0): %{DEVICE: "/dev/ttyUSB3", DNS1: "8.8.8.8", DNS2: "8.8.4.4", IFNAME: "ppp0", IPLOCAL: "100.85.118.2", IPREMOTE: "10.64.64.64", ORIG_UID: "0", PPPD_PID: "248", PPPLOGNAME: "root", SPEED: "9600", USEPEERDNS: "1"}

08:38:53.148 [info]  RouteManager: set_route ppp0 -> :internet

08:38:53.149 [debug] Nov  2 08:38:53 pppd[248]: Script /etc/ppp/ip-up finished (pid 335), status = 0x0

08:39:27.860 [debug] Nov  2 08:39:27 pppd[248]: rcvd [LCP TermReq id=0xe]

08:39:27.861 [info]  Nov  2 08:39:27 pppd[248]: LCP terminated by peer

08:39:27.861 [info]  Nov  2 08:39:27 pppd[248]: Connect time 0.6 minutes.

08:39:27.861 [info]  Nov  2 08:39:27 pppd[248]: Sent 0 bytes, received 0 bytes.

08:39:27.863 [debug] Nov  2 08:39:27 pppd[248]: Script /etc/ppp/ip-down started (pid 342)

08:39:27.863 [debug] Nov  2 08:39:27 pppd[248]: sent [LCP TermAck id=0xe]

08:39:27.867 [debug] pppd.ip_down(ppp0): %{BYTES_RCVD: "0", BYTES_SENT: "0", CONNECT_TIME: "34", DEVICE: "/dev/ttyUSB3", DNS1: "8.8.8.8", DNS2: "8.8.4.4", IFNAME: "ppp0", IPLOCAL: "100.85.118.2", IPREMOTE: "10.64.64.64", ORIG_UID: "0", PPPD_PID: "248", PPPLOGNAME: "root", SPEED: "9600", USEPEERDNS: "1"}

08:39:27.867 [info]  RouteManager: clear_route ppp0

08:39:27.868 [debug] Nov  2 08:39:27 pppd[248]: Script /etc/ppp/ip-down finished (pid 342), status = 0x0

08:39:27.868 [info]  Nov  2 08:39:27 pppd[248]: Modem hangup

08:39:27.868 [info]  Nov  2 08:39:27 pppd[248]: Connection terminated.

08:39:27.908 [warn]  route_manager(clear_a_local_route): ignoring failure "ip: can't find device 'ppp0'\n"

08:39:27.941 [warn]  route_manager(clear_a_local_route): ignoring failure "ip: can't find device 'ppp0'\n"

08:39:27.973 [warn]  route_manager(clear_a_route): ignoring failure "ip: can't find device 'ppp0'\n"

08:39:28.005 [warn]  route_manager(clear_a_route): ignoring failure "ip: can't find device 'ppp0'\n"

08:39:47.491 [debug] wpa_supplicant: CTRL_IFACE: Detach monitor that cannot receive messages: /tmp/vintage_net/wpa_supplicant/wlan0.ex\x00

08:39:59.950 [info]  Nov  2 08:39:59 chat[356]: abort on (BUSY)

08:39:59.950 [info]  Nov  2 08:39:59 chat[356]: abort on (NO CARRIER)

08:39:59.950 [info]  Nov  2 08:39:59 chat[356]: abort on (NO DIALTONE)

08:39:59.951 [info]  Nov  2 08:39:59 chat[356]: abort on (NO DIAL TONE)

08:39:59.951 [info]  Nov  2 08:39:59 chat[356]: abort on (NO ANSWER)

08:39:59.951 [info]  Nov  2 08:39:59 chat[356]: abort on (DELAYED)

08:39:59.951 [info]  Nov  2 08:39:59 chat[356]: timeout set to 10 seconds

08:39:59.951 [info]  Nov  2 08:39:59 chat[356]: report (CONNECT)

08:39:59.951 [info]  Nov  2 08:39:59 chat[356]: send (+++^M)

08:39:59.990 [info]  Nov  2 08:39:59 chat[356]: send (AT^M)

08:40:00.021 [info]  Nov  2 08:40:00 chat[356]: expect (OK)

08:40:00.022 [info]  Nov  2 08:40:00 chat[356]: AT^M^M

08:40:00.022 [info]  Nov  2 08:40:00 chat[356]: OK

08:40:00.022 [info]  Nov  2 08:40:00 chat[356]:  -- got it


08:40:00.023 [info]  Nov  2 08:40:00 chat[356]: send (ATH^M)

08:40:00.062 [info]  Nov  2 08:40:00 chat[356]: expect (OK)

08:40:00.062 [info]  Nov  2 08:40:00 chat[356]: ^M

08:40:00.063 [info]  Nov  2 08:40:00 chat[356]: ATH^M^M

08:40:00.063 [info]  Nov  2 08:40:00 chat[356]: OK

08:40:00.063 [info]  Nov  2 08:40:00 chat[356]:  -- got it


08:40:00.063 [info]  Nov  2 08:40:00 chat[356]: send (ATZ^M)

08:40:00.103 [info]  Nov  2 08:40:00 chat[356]: expect (OK)

08:40:00.103 [info]  Nov  2 08:40:00 chat[356]: ^M

08:40:00.105 [info]  Nov  2 08:40:00 chat[356]: ATZ^M^M

08:40:00.105 [info]  Nov  2 08:40:00 chat[356]: OK

08:40:00.105 [info]  Nov  2 08:40:00 chat[356]:  -- got it


08:40:00.106 [info]  Nov  2 08:40:00 chat[356]: send (ATQ0^M)

08:40:00.156 [info]  Nov  2 08:40:00 chat[356]: expect (OK)

08:40:00.156 [info]  Nov  2 08:40:00 chat[356]: ^M

08:40:00.159 [info]  Nov  2 08:40:00 chat[356]: ATQ0^M^M

08:40:00.159 [info]  Nov  2 08:40:00 chat[356]: OK

08:40:00.159 [info]  Nov  2 08:40:00 chat[356]:  -- got it


08:40:00.159 [info]  Nov  2 08:40:00 chat[356]: send (AT+CGDCONT=1,"IP","wm"^M)

08:40:00.389 [info]  Nov  2 08:40:00 chat[356]: expect (OK)

08:40:00.389 [info]  Nov  2 08:40:00 chat[356]: ^M

08:40:00.407 [info]  Nov  2 08:40:00 chat[356]: AT+CGDCONT=1,"IP","wm"^M^M

08:40:00.407 [info]  Nov  2 08:40:00 chat[356]: OK

08:40:00.407 [info]  Nov  2 08:40:00 chat[356]:  -- got it


08:40:00.407 [info]  Nov  2 08:40:00 chat[356]: send (AT+QCFG="nwscanseq",02^M)

08:40:00.639 [info]  Nov  2 08:40:00 chat[356]: expect (OK)

08:40:00.640 [info]  Nov  2 08:40:00 chat[356]: ^M

08:40:00.646 [info]  Nov  2 08:40:00 chat[356]: AT+QCFG="nwscanseq",02^M^M

08:40:00.646 [info]  Nov  2 08:40:00 chat[356]: OK

08:40:00.646 [info]  Nov  2 08:40:00 chat[356]:  -- got it


08:40:00.649 [info]  Nov  2 08:40:00 chat[356]: send (AT+QCFG="nwscanmode",3^M)

08:40:00.879 [info]  Nov  2 08:40:00 chat[356]: expect (OK)

08:40:00.879 [info]  Nov  2 08:40:00 chat[356]: ^M

08:40:00.881 [info]  Nov  2 08:40:00 chat[356]: AT+QCFG="nwscanmode",3^M^M

08:40:00.881 [info]  Nov  2 08:40:00 chat[356]: OK

08:40:00.881 [info]  Nov  2 08:40:00 chat[356]:  -- got it


08:40:00.881 [info]  Nov  2 08:40:00 chat[356]: send (AT+QCFG="iotopmode",0^M)

08:40:01.102 [info]  Nov  2 08:40:01 chat[356]: expect (OK)

08:40:01.102 [info]  Nov  2 08:40:01 chat[356]: ^M

08:40:01.103 [info]  Nov  2 08:40:01 chat[356]: AT+QCFG="iotopmode",0^M^M

08:40:01.103 [info]  Nov  2 08:40:01 chat[356]: OK

08:40:01.103 [info]  Nov  2 08:40:01 chat[356]:  -- got it


08:40:01.104 [info]  Nov  2 08:40:01 chat[356]: send (ATDT*99***1#^M)

08:40:01.234 [info]  Nov  2 08:40:01 chat[356]: expect (CONNECT)

08:40:01.234 [info]  Nov  2 08:40:01 chat[356]: ^M

08:40:01.237 [info]  Nov  2 08:40:01 chat[356]: ATDT*99***1#^M^M

08:40:01.237 [info]  Nov  2 08:40:01 chat[356]: CONNECT

08:40:01.237 [info]  Nov  2 08:40:01 chat[356]:  -- got it


08:40:01.237 [info]  Nov  2 08:40:01 chat[356]: send (^M)

08:40:01.247 [debug] Nov  2 08:40:01 pppd[248]: Script chat -v -f /tmp/vintage_net/chatscript.ppp0 finished (pid 356), status = 0x0

08:40:01.248 [info]  Nov  2 08:40:01 pppd[248]: Serial connection established.

08:40:01.248 [debug] Nov  2 08:40:01 pppd[248]: using channel 4

08:40:01.249 [info]  Nov  2 08:40:01 pppd[248]: Using interface ppp0

08:40:01.249 [info]  Nov  2 08:40:01 pppd[248]: Connect: ppp0 <--> /dev/ttyUSB3

08:40:02.250 [debug] Nov  2 08:40:02 pppd[248]: sent [LCP ConfReq id=0x4 <asyncmap 0x0> <magic 0x3dc6d14d> <pcomp> <accomp>]

08:40:02.252 [debug] Nov  2 08:40:02 pppd[248]: rcvd [LCP ConfReq id=0xf <asyncmap 0x0> <auth chap MD5> <magic 0xc7a891b3> <pcomp> <accomp>]

08:40:02.252 [debug] Nov  2 08:40:02 pppd[248]: No auth is possible

08:40:02.252 [debug] Nov  2 08:40:02 pppd[248]: sent [LCP ConfRej id=0xf <auth chap MD5>]

08:40:02.252 [debug] Nov  2 08:40:02 pppd[248]: rcvd [LCP ConfAck id=0x4 <asyncmap 0x0> <magic 0x3dc6d14d> <pcomp> <accomp>]

08:40:02.252 [debug] Nov  2 08:40:02 pppd[248]: rcvd [LCP ConfReq id=0x10 <asyncmap 0x0> <magic 0xc7a891b3> <pcomp> <accomp>]

08:40:02.252 [debug] Nov  2 08:40:02 pppd[248]: sent [LCP ConfAck id=0x10 <asyncmap 0x0> <magic 0xc7a891b3> <pcomp> <accomp>]

08:40:02.253 [debug] Nov  2 08:40:02 pppd[248]: sent [CCP ConfReq id=0x4 <deflate 15> <deflate(old#) 15> <bsd v1 15>]

08:40:02.253 [debug] Nov  2 08:40:02 pppd[248]: sent [IPCP ConfReq id=0xa <compress VJ 0f 01> <addr 0.0.0.0> <ms-dns1 0.0.0.0> <ms-dns2 0.0.0.0>]

08:40:02.253 [debug] Nov  2 08:40:02 pppd[248]: rcvd [LCP DiscReq id=0x11 magic=0xc7a891b3]

08:40:02.253 [debug] Nov  2 08:40:02 pppd[248]: rcvd [LCP ProtRej id=0x12 80 fd 01 04 00 0f 1a 04 78 00 18 04 78 00 15 03 2f]

08:40:02.253 [debug] Nov  2 08:40:02 pppd[248]: Protocol-Reject for 'Compression Control Protocol' (0x80fd) received

08:40:02.269 [debug] Nov  2 08:40:02 pppd[248]: rcvd [IPCP ConfReq id=0x6]

08:40:02.269 [debug] Nov  2 08:40:02 pppd[248]: sent [IPCP ConfNak id=0x6 <addr 0.0.0.0>]

08:40:02.269 [debug] Nov  2 08:40:02 pppd[248]: rcvd [IPCP ConfRej id=0xa <compress VJ 0f 01>]

08:40:02.269 [debug] Nov  2 08:40:02 pppd[248]: sent [IPCP ConfReq id=0xb <addr 0.0.0.0> <ms-dns1 0.0.0.0> <ms-dns2 0.0.0.0>]

08:40:02.269 [debug] Nov  2 08:40:02 pppd[248]: rcvd [IPCP ConfReq id=0x7]

08:40:02.270 [debug] Nov  2 08:40:02 pppd[248]: sent [IPCP ConfAck id=0x7]

08:40:02.270 [debug] Nov  2 08:40:02 pppd[248]: rcvd [IPCP ConfNak id=0xb <addr 100.85.118.2> <ms-dns1 8.8.8.8> <ms-dns2 8.8.4.4>]

